latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
1.33840873,103.69713026,90.9816,0.6807,"POLYGON((103.697199281844 1.33841751294873, 103.697168884691 1.33846696761373, 103.697061245827 1.33839995002495, 103.697091642979 1.33835049536272, 103.697199281844 1.33841751294873))",6PH58MQW+9V66
1.34230747,103.68779177,320.1323,0.7455,"POLYGON((103.688073460191 1.34230753043462, 103.687687008623 1.34235200995063, 103.687689659516 1.34237534023802, 103.68763221729 1.34238195167428, 103.687629566398 1.3423586213873, 103.687577095264 1.34236466066418, 103.687570197994 1.3423039583375, 103.687692712124 1.34228985730774, 103.687695540303 1.34231474786729, 103.687840488825 1.34229806469489, 103.687827333012 1.34218228156339, 103.687864057866 1.34217805463146, 103.687877718061 1.34229827676651, 103.68806989547 1.34227615766029, 103.688073460191 1.34230753043462))",6PH58MRQ+W4F7
1.34035957,103.69607731,289.2084,0.9127,"POLYGON((103.6960428 1.3402317, 103.6961898 1.340432, 103.6961272 1.3404785, 103.6960981 1.3404389, 103.6960782 1.3404537, 103.6959824 1.3403233, 103.6960024 1.3403084, 103.6959802 1.3402783, 103.6960428 1.3402317))",6PH58MRW+4CW7
1.3391094,103.68757574,132.784,0.746,"POLYGON((103.687676590391 1.33915680550939, 103.687646468595 1.33919590460453, 103.68747488347 1.33906200244489, 103.687505005263 1.33902290335247, 103.687676590391 1.33915680550939))",6PH58MQQ+J2W7
1.34916325,103.68044842,57.6439,0.8008,"POLYGON((103.680483851629 1.34919605128666, 103.680416849278 1.34919983963221, 103.680412976584 1.34913045811284, 103.680479978932 1.34912666976553, 103.680483851629 1.34919605128666))",6PH58MXJ+M58F
1.35057507,103.69713651,27.7209,0.679,"POLYGON((103.697158065029 1.35054933233771, 103.697160136552 1.35059889417469, 103.697114967378 1.35060080655297, 103.697112895857 1.35055124471684, 103.697158065029 1.35054933233771))",6PH59M2W+6VJ3
1.34918685,103.69638678,49.0013,0.8046,"POLYGON((103.696404681924 1.34913999438643, 103.696412687281 1.34922974752099, 103.696368872431 1.34923370612837, 103.696360867076 1.34914395299523, 103.696404681924 1.34913999438643))",6PH58MXW+MHCF
1.35424068,103.697846,69.758,0.8679,"POLYGON((103.697901956362 1.35422260079995, 103.697827907923 1.35429695374405, 103.697790045992 1.35425875853937, 103.697864094429 1.35418440559641, 103.697901956362 1.35422260079995))",6PH59M3X+M4XJ
1.34689628,103.69779452,88.956,0.7747,"POLYGON((103.697850743955 1.34688424711951, 103.697796607518 1.34689028728408, 103.697805967512 1.346975265491, 103.697769791778 1.34697930172429, 103.697755510619 1.34684964487226, 103.697845822787 1.34683956847206, 103.697850743955 1.34688424711951))",6PH58MWX+Q43V
1.34853134,103.67804295,500.1561,0.9235,"POLYGON((103.678180511882 1.34856630605043, 103.678000884194 1.34866772434246, 103.67790538328 1.34849638585614, 103.678085010946 1.34839496756248, 103.678180511882 1.34856630605043))",6PH58MXH+C677
1.34239007,103.69524353,199.5018,0.7236,"POLYGON((103.695352818857 1.34240708895622, 103.695149907068 1.34244932489204, 103.695134233046 1.34237304707331, 103.695337144826 1.3423308111309, 103.695352818857 1.34240708895622))",6PH58MRW+X35Q
1.35265999,103.68713153,407.9528,0.8329,"POLYGON((103.687221235655 1.35263614711101, 103.687194897636 1.3526638099461, 103.687248541393 1.35271554614588, 103.687159855062 1.3528086934284, 103.68710621131 1.35275695722713, 103.687124698614 1.35273754000592, 103.687004293675 1.35262141661966, 103.687100830709 1.35252002373105, 103.687221235655 1.35263614711101))",6PH59M3P+3V66
1.35186911,103.69813052,2.9407,0.6677,"POLYGON((103.698140958049 1.3518751102227, 103.698119667939 1.3518742766183, 103.698120099221 1.35186311906766, 103.698141389332 1.35186395267204, 103.698140958049 1.3518751102227))",6PH59M2X+P7RJ
1.34670497,103.69549451,605.4932,0.8406,"POLYGON((103.6955686 1.3467262, 103.6955296 1.3467304, 103.6955334 1.3467652, 103.6955724 1.346761, 103.6955843 1.346871, 103.6953886 1.3468925, 103.6953767 1.3467824, 103.6954799 1.3467711, 103.6954503 1.3464978, 103.6954174 1.3465014, 103.6954148 1.3464778, 103.6955402 1.3464641, 103.6955686 1.3467262))",6PH58MWW+M5Q5
1.35511846,103.69213432,426.8073,0.6935,"POLYGON((103.6919625 1.355052, 103.6923094 1.3550843, 103.6923007 1.3551791, 103.6922198 1.3551716, 103.6922162 1.3552101, 103.6921812 1.3552069, 103.6921848 1.3551683, 103.6919538 1.3551468, 103.6919625 1.355052))",6PH59M4R+2VRM
1.35262932,103.68776146,101.8975,0.8142,"POLYGON((103.687828246405 1.35264587806839, 103.687780657791 1.35269579047989, 103.687694673987 1.35261274804469, 103.687742262597 1.35256283563558, 103.687828246405 1.35264587806839))",6PH59M3Q+3423
1.35356817,103.68815834,274.5421,0.8074,"POLYGON((103.688107155522 1.35349674652904, 103.688106784329 1.35351648945753, 103.688262610971 1.35351945714328, 103.688260611075 1.35362582736522, 103.688060163691 1.3536220098777, 103.688062534789 1.35349589673506, 103.688107155522 1.35349674652904))",6PH59M3Q+C7FJ
1.35285263,103.69393487,48.1261,0.8404,"POLYGON((103.693979498945 1.35285865308708, 103.693915775419 1.35289367707911, 103.693890239118 1.35284661392843, 103.693953962641 1.35281158993683, 103.693979498945 1.35285865308708))",6PH59M3V+4HV5
1.35372654,103.69827651,13.0317,0.7178,"POLYGON((103.698299122266 1.35372300443076, 103.698280030712 1.35374929517368, 103.698253892265 1.35373006838601, 103.698272983819 1.35370377764388, 103.698299122266 1.35372300443076))",6PH59M3X+F8R5
1.34662911,103.69541071,322.3882,0.892,"POLYGON((103.69547611301 1.34673630588435, 103.695406579203 1.34674393468575, 103.695410349151 1.34677874165316, 103.69537671256 1.34678243204215, 103.695347112736 1.34650914449365, 103.695450283122 1.34649782529403, 103.69547611301 1.34673630588435))",6PH58MWW+M532
1.34351694,103.69090867,14.1464,0.7381,"POLYGON((103.690930874639 1.34350595728376, 103.690910572716 1.34354177674976, 103.690886466698 1.34352793676051, 103.690906768622 1.34349211729489, 103.690930874639 1.34350595728376))",6PH58MVR+C93J
1.34924931,103.69603527,922.2065,0.7768,"POLYGON((103.6960562 1.3491142, 103.6961286 1.3491058, 103.6961637 1.3494125, 103.6960603 1.3494245, 103.6960626 1.349444, 103.6960246 1.3494484, 103.6960224 1.3494289, 103.6959567 1.3494365, 103.6959136 1.3490599, 103.6960482 1.3490444, 103.6960562 1.3491142))",6PH58MXW+MCVR
1.34382363,103.68074642,127.9183,0.8652,"POLYGON((103.680820916559 1.34384136933269, 103.680766733087 1.343897921568, 103.680671912826 1.34380589562045, 103.680726096294 1.34374934338752, 103.680820916559 1.34384136933269))",6PH58MVJ+G7HX
1.3448131,103.67657165,1043.3282,0.9453,"POLYGON((103.676798193347 1.34472038932693, 103.676797768283 1.34490685568387, 103.676345114083 1.3449058103927, 103.676345539181 1.34471934406983, 103.676798193347 1.34472038932693))",6PH58MVG+WJGF
1.34500961,103.69344321,467.6313,0.9039,"POLYGON((103.693624911465 1.34504303144134, 103.693273270457 1.34508244931184, 103.693261510823 1.34497618387044, 103.69361316171 1.34493676487722, 103.693624911465 1.34504303144134))",6PH58MWV+2946
1.34940704,103.69492683,16.7519,0.6627,"POLYGON((103.694942643624 1.34938400927434, 103.694938979756 1.34943222696695, 103.694911036731 1.34943007618221, 103.694914700599 1.34938185849019, 103.694942643624 1.34938400927434))",6PH58MXV+QX78
1.34538075,103.67871065,2342.2892,0.8274,"POLYGON((103.678965214272 1.34550490221701, 103.678923182497 1.34550371391849, 103.678920941756 1.34558399903666, 103.678520420706 1.34557267568371, 103.678519502011 1.34560559206682, 103.678490989849 1.34560478598089, 103.678491908545 1.34557186959811, 103.678462948098 1.3455710508384, 103.678471564422 1.34526233190671, 103.678529037023 1.3452639567445, 103.678531206653 1.34518621962359, 103.678616742285 1.3451886378401, 103.67861844164 1.34512775037789, 103.678801676048 1.3451329306677, 103.678798667956 1.34524071012124, 103.678972450674 1.34524562319434, 103.678965214272 1.34550490221701))",6PH58MWH+5F48
1.35146156,103.69838047,268.5178,0.8294,"POLYGON((103.698458361663 1.35153080459745, 103.69830847329 1.35153699009392, 103.698302578853 1.35139230456166, 103.698452467216 1.35138611905647, 103.698458361663 1.35153080459745))",6PH59M2X+H9JC
1.35316788,103.68204391,124.1619,0.7245,"POLYGON((103.682001770217 1.35326555953276, 103.681939892587 1.35321949086938, 103.681965205587 1.35318505108791, 103.682000265683 1.35321115376335, 103.682119791037 1.35304853266909, 103.682146608576 1.35306849865539, 103.682001770217 1.35326555953276))",6PH59M3J+7R7M
1.34187408,103.69213048,757.8058,0.9131,"POLYGON((103.692030997664 1.34166577833842, 103.691999055107 1.34170672545971, 103.692167514331 1.34183984259024, 103.692156122321 1.34185444599194, 103.692245268663 1.34192488977266, 103.692288603236 1.34186933924413, 103.692373827664 1.34193668390678, 103.692269711516 1.34207015024231, 103.691896755912 1.34177543926361, 103.692000872037 1.34164197295157, 103.692030997664 1.34166577833842))",6PH58MRR+PVRR
1.34691885,103.698169,91.1286,0.7315,"POLYGON((103.698262013008 1.34691874628564, 103.698084772376 1.34695857117137, 103.698075983839 1.34691895099967, 103.698253224468 1.34687912611148, 103.698262013008 1.34691874628564))",6PH58MWX+Q77M
1.34516425,103.69138885,174.0141,0.884,"POLYGON((103.6914373 1.3450948, 103.6914481 1.3452246, 103.6913404 1.3452337, 103.6913296 1.3451039, 103.6914373 1.3450948))",6PH58MWR+3H6F
1.35088997,103.68468405,120.6232,0.8897,"POLYGON((103.684652825217 1.35095579577706, 103.684611674148 1.35088628621244, 103.684715280744 1.35082415446948, 103.684756431818 1.35089366403403, 103.684652825217 1.35095579577706))",6PH59M2M+9V3H
1.35188204,103.68102755,2778.3804,0.8556,"POLYGON((103.6811104 1.3515538, 103.6810972 1.3515656, 103.6811578 1.3516343, 103.6811343 1.3516553, 103.6812492 1.3517857, 103.6812727 1.3517647, 103.6813712 1.3518763, 103.6812956 1.3519439, 103.6812784 1.3519244, 103.6810097 1.3521645, 103.6808857 1.3520239, 103.6808648 1.3520425, 103.6810326 1.3522327, 103.68096 1.3522975, 103.6807582 1.3520688, 103.6808023 1.3520294, 103.6807509 1.3519711, 103.6807794 1.3519456, 103.6808144 1.3519853, 103.6808833 1.3519237, 103.6808615 1.351899, 103.6808975 1.3518669, 103.6807923 1.3517477, 103.6808285 1.3517153, 103.6808235 1.3517097, 103.6810609 1.3514976, 103.6811104 1.3515538), (103.6808857 1.3520239, 103.6809123 1.3520001, 103.6808912 1.3519762, 103.6808646 1.352, 103.6808857 1.3520239))",6PH59M2J+QC29
1.35609035,103.68744206,30.7329,0.767,"POLYGON((103.687493501313 1.35609023473591, 103.687487612769 1.35611441187467, 103.687390605059 1.35609047888903, 103.687396493603 1.35606630175135, 103.687493501313 1.35609023473591))",6PH59M4P+CXPJ
1.34661336,103.68405664,585.4247,0.9109,"POLYGON((103.684194282966 1.34656362676998, 103.684176440023 1.34662493917525, 103.684191524305 1.34662938583497, 103.684150136237 1.34677160459992, 103.68402679566 1.34673524531297, 103.6840530417 1.3466450579982, 103.683881527401 1.34659449768863, 103.683914512379 1.34648115385512, 103.684194282966 1.34656362676998))",6PH58MWM+JJVH
1.34523175,103.69185736,691.204,0.8663,"POLYGON((103.691961038146 1.34523226055587, 103.691929901264 1.3452348857448, 103.691933501705 1.34527814329378, 103.691964638588 1.34527551810535, 103.691972197098 1.34536632993828, 103.691664615996 1.3453922624433, 103.691657057499 1.34530145062107, 103.691865132749 1.34528390756184, 103.69184092256 1.3449930339255, 103.691940428385 1.34498464445855, 103.691961038146 1.34523226055587))",6PH58MWR+3PX7
1.33953385,103.6891748,245.1247,0.6951,"POLYGON((103.6892004 1.339421, 103.6892754 1.3394777, 103.6891492 1.3396467, 103.6890742 1.33959, 103.6892004 1.339421))",6PH58MQQ+RM78
1.34379491,103.68845403,17.857,0.7481,"POLYGON((103.688482244349 1.34379396383665, 103.688467125317 1.34382007550607, 103.688425825649 1.34379585250017, 103.688440944681 1.34376974083114, 103.688482244349 1.34379396383665))",6PH58MVQ+G98P
1.34518302,103.68542281,796.3734,0.8948,"POLYGON((103.685621269547 1.34488687815358, 103.685433104824 1.34513662089741, 103.6854750281 1.34516861664473, 103.685407043486 1.34525884960035, 103.685432505615 1.34527828224069, 103.685393021588 1.34533068762401, 103.685455526754 1.34537839142373, 103.685326082443 1.34555019704471, 103.685263577277 1.34550249323312, 103.685380260611 1.34534762469778, 103.685281885959 1.34527254537905, 103.685418887903 1.34509070880404, 103.685379207621 1.3450604249027, 103.685550600012 1.34483294334139, 103.685621269547 1.34488687815358))",6PH58MWP+35F8
1.35043891,103.69717499,31.8272,0.7629,"POLYGON((103.697203119795 1.35046147299076, 103.697157074933 1.35047029911916, 103.697146863389 1.35041633661823, 103.697192908249 1.35040751048895, 103.697203119795 1.35046147299076))",6PH59M2W+5VFG
1.34741762,103.68736887,176.7939,0.6691,"POLYGON((103.687472858355 1.34736778294099, 103.687450676784 1.34737698399311, 103.687466819351 1.34741640414162, 103.687289052634 1.34749014284937, 103.68726222281 1.34742462440217, 103.68746217109 1.34734168464019, 103.687472858355 1.34736778294099))",6PH58MWP+XW9Q
1.33907655,103.69094267,45.3915,0.7856,"POLYGON((103.690984081006 1.33906225504369, 103.690943509961 1.3391206013736, 103.690901263847 1.33909084477962, 103.690941834891 1.33903249845035, 103.690984081006 1.33906225504369))",6PH58MQR+J9P2
1.33925843,103.68759287,28.902,0.6719,"POLYGON((103.687630622675 1.33926637241645, 103.687610301362 1.33929306030978, 103.687555106486 1.33925048772997, 103.687575427799 1.33922379983667, 103.687630622675 1.33926637241645))",6PH58MQQ+P249
1.35262352,103.68478619,82.8769,0.8385,"POLYGON((103.6847626 1.3525704, 103.684837 1.3525958, 103.6848098 1.3526766, 103.6847354 1.3526513, 103.6847626 1.3525704))",6PH59M3M+2WVR
1.34405057,103.67635521,138.1747,0.7087,"POLYGON((103.676394897997 1.34397941191506, 103.676393680681 1.34412240457502, 103.676315512302 1.34412173048955, 103.676316729622 1.34397873783346, 103.676394897997 1.34397941191506))",6PH58MVG+JGH3
1.34808039,103.69565876,62.5777,0.6969,"POLYGON((103.695674879928 1.34802212079834, 103.695687511146 1.34813351121043, 103.695642646868 1.34813866454738, 103.695630015652 1.34802727413691, 103.695674879928 1.34802212079834))",6PH58MXW+67M6
1.34301514,103.69022388,68.3774,0.8824,"POLYGON((103.690276887079 1.34301546542368, 103.690234556508 1.343067389341, 103.690170886296 1.34301480997193, 103.690213216865 1.34296288605618, 103.690276887079 1.34301546542368))",6PH58MVR+635J
1.34164152,103.69814188,153.8482,0.7075,"POLYGON((103.698210678741 1.34161935135546, 103.698211458334 1.34161996796146, 103.698129858698 1.34172447397138, 103.698057960467 1.34166760726757, 103.698082331476 1.34163639491437, 103.698096623927 1.34164769928971, 103.698107908908 1.34163324642713, 103.698093616457 1.34162194205231, 103.698113340955 1.34159668055888, 103.698127633407 1.34160798493385, 103.698165767372 1.34155914612653, 103.698222593561 1.34160409184525, 103.698210678741 1.34161935135546))",6PH58MRX+M72P
1.35308715,103.68199608,99.3371,0.8233,"POLYGON((103.682074386282 1.35311235306274, 103.682044474363 1.35315404108796, 103.681917773932 1.35306195377775, 103.681947685849 1.35302026575538, 103.682074386282 1.35311235306274))",6PH59M3J+6QQH
1.34623197,103.68123036,32.43,0.6884,"POLYGON((103.681254291701 1.34620456059476, 103.681254307569 1.34625936473805, 103.681206435523 1.34625937877783, 103.681206419655 1.3462045746356, 103.681254291701 1.34620456059476))",6PH58MWJ+FFX7
1.33963064,103.69077234,183.4923,0.6762,"POLYGON((103.690885048171 1.33958087489708, 103.690846561776 1.33962962657697, 103.690800129147 1.33959249575648, 103.690774493307 1.33962496931532, 103.690794199768 1.33964072799844, 103.690710441187 1.33974682706614, 103.690665402513 1.33971081094578, 103.690813283323 1.3395234866428, 103.690885048171 1.33958087489708))",6PH58MQR+V828
1.34384847,103.69690157,89.4967,0.7551,"POLYGON((103.696943369766 1.34388648905806, 103.696903018508 1.34389106929856, 103.696905012683 1.34390886536449, 103.696874303992 1.34391235108386, 103.69686189755 1.34380163565914, 103.696932957495 1.34379356969675, 103.696943369766 1.34388648905806))",6PH58MVW+GQJX
1.35396027,103.69810094,95.011,0.833,"POLYGON((103.69817176631 1.35392496744371, 103.698066321134 1.35403177945707, 103.698030108198 1.35399556693295, 103.69813555337 1.35388875492042, 103.69817176631 1.35392496744371))",6PH59M3X+H6QC
1.35445117,103.68651625,454.0049,0.7523,"POLYGON((103.68657691022 1.35429556125576, 103.686573038027 1.35460824459941, 103.686455591982 1.35460677133056, 103.686459464189 1.35429408800247, 103.68657691022 1.35429556125576))",6PH59M3P+QJJ4
1.35258836,103.68782604,148.9498,0.8456,"POLYGON((103.687908023235 1.35261345820762, 103.687853174222 1.35267015881221, 103.687744070208 1.35256325066669, 103.687798919213 1.35250655006641, 103.687908023235 1.35261345820762))",6PH59M3Q+24PF
1.34400824,103.68357624,603.8901,0.8443,"POLYGON((103.683570061649 1.34396305471193, 103.683595297175 1.34393652274504, 103.683801358353 1.34413505501986, 103.683751943301 1.34418700869784, 103.683744144977 1.34417949530297, 103.683724345993 1.34420031142856, 103.683501340461 1.3439854538797, 103.683474534119 1.3440136373556, 103.683363521057 1.34390668037853, 103.683364472005 1.34390568057769, 103.683347383584 1.34388921651651, 103.683417217469 1.34381579501667, 103.683570061649 1.34396305471193))",6PH58MVM+JC47
1.35243456,103.68489133,46.5284,0.6517,"POLYGON((103.684932228216 1.35241636910675, 103.684893754281 1.35247949324425, 103.684850427151 1.35245274347323, 103.684888901085 1.35238961933699, 103.684932228216 1.35241636910675))",6PH59M2M+XXC8
1.35413512,103.69251985,162.705,0.8055,"POLYGON((103.69255200287 1.35423303422243, 103.692484404247 1.35423187846117, 103.692487689956 1.35403721350027, 103.692555288574 1.35403836925626, 103.69255200287 1.35423303422243))",6PH59M3V+M22G
1.35248374,103.69863651,31.6024,0.7361,"POLYGON((103.698674934152 1.35248131150372, 103.698618754564 1.35251812205227, 103.698598080055 1.3524861603116, 103.698654259643 1.35244934976321, 103.698674934152 1.35248131150372))",6PH59M2X+XFR7
1.35118696,103.69717416,37.5331,0.7746,"POLYGON((103.697201618639 1.35121571699841, 103.697154360021 1.35122151175904, 103.697146696126 1.35115819998292, 103.697193954742 1.3511524052211, 103.697201618639 1.35121571699841))",6PH59M2W+FVFG
